Keyword,Rank,ASIN,Title,Brand,Latest Selling Price,Original Price,Fulfilled,Sponsored,Present
Oral Care,-1,B0755FMSWZ,Colgate Swarna Vedshakti Ayurvedic Oral Care Toothpaste with anti-germ properties for whole mouth protection - 200gm,Colgate,105.00,114.00,Fulfilled,,False
Oral Care,-1,B00UFF4CUY,"Closeup Everfresh+ Anti-Germ Gel Plaque Removal Toothpaste Red Hot- With Anti-Germ Mouthwash Formula, 150 g",Closeup,82.00,85.00,NA,,False
Oral Care,-1,B00IZ6FAK6,"Sensodyne Toothpaste Fresh Gel, Sensitive tooth paste for daily sensitivity protection, 75 gm",Sensodyne,96.00,120.00,Fulfilled,,False
Oral Care,-1,B00U2DT3H6,"Pepsodent Expert Protection Gum Care+ Toothpaste, Reduces Gum Problems With Advanced Anti Bacterial Zinc Technology, Improves Gum Health, 140 g",Pepsodent,92.00,98.00,NA,,False
Oral Care,-1,B012RIL1M8,"Colgate Active Salt Neem Toothpaste, Germ Fighting Toothpaste For Healthy, Tight Gums, Oral Care 200G",Colgate,100.00,100.00,Fulfilled,,False
Oral Care,-1,B071D9RYQM,Colgate Total Advanced Health Cavity Protection Toothpaste - 120g,Colgate,102.00,120.00,Fulfilled,,False
Oral Care,-1,B01F3E7KOG,"Sensodyne Toothpaste Whitening, Sensitive tooth paste to restore natural whiteness, 70 gm",Sensodyne,134.00,135.00,Fulfilled,,False
Oral Care,-1,B079GXSW6S,"Colgate Active Salt Toothpaste, Daily Germ Protection, Pack of 200g, Colgate Toothpaste with Salt and Mint ,Healthy Gums & Teeth, Toothpaste that Fights Germs & Eliminates Bad Breath",Colgate,103.99,115.00,NA,,False
Oral Care,-1,B00UFF48GW,Closeup Ever Fresh Lemon Mint Gel Toothpaste 150 g,Closeup,95.00,95.00,NA,,False
Oral Care,-1,B07FW8H9C1,"Dabur Red Gel Controls bad breath, plaque, gingivitis, toothache - 150 G (Pack Of 2)",Dabur,145.00,170.00,Fulfilled,,False
Oral Care,-1,B00I6F50PQ,"Colgate Active Salt Toothpaste, Daily Germ Protection, Pack of 200g + 100g, Colgate Toothpaste with Salt and Mint, Healthy Gums & Teeth, Toothpaste that Fights Germs & Eliminates Bad Breath",Colgate,114.00,164.00,Fulfilled,,False
Oral Care,-1,B00I6F64T2,"Colgate Visible White Teeth Whitening Toothpaste, Pack of 200g ​ (100g X 2), with Whitening Accelerators for Tobacco Stain Removal & Teeth Whitening, Colgate Toothpaste with Minty Flavor for Everyday Fresh Breath",Colgate,196.00,250.00,Fulfilled,,False
